word,syllables,ncSource,wordType,yearBand
adolescent,ad-o-les-cent,practice_list,noun,y56
competent,com-pe-tent,practice_list,adjective,y56
consistent,con-sis-tent,practice_list,adjective,y56
diligent,dil-i-gent,practice_list,adjective,y56
dominant,dom-i-nant,practice_list,adjective,y56
negligent,neg-li-gent,practice_list,adjective,y56
persistent,per-sis-tent,practice_list,adjective,y56
prominent,prom-i-nent,practice_list,adjective,y56
vigilant,vig-i-lant,practice_list,adjective,y56
atoll,a-toll,practice_list,noun,y56
biomass,bi-o-mass,practice_list,noun,y56
canopy,can-o-py,practice_list,noun,y56
endemic,en-dem-ic,practice_list,adjective,y56
fauna,fau-na,practice_list,noun,y56
flora,flo-ra,practice_list,noun,y56
floodplain,flood-plain,practice_list,noun,y56
geothermal,ge-o-ther-mal,practice_list,adjective,y56
humus,hu-mus,practice_list,noun,y56
microclimate,mi-cro-cli-mate,practice_list,noun,y56
plankton,plank-ton,practice_list,noun,y56
predation,pre-da-tion,practice_list,noun,y56
symbiosis,sym-bi-o-sis,practice_list,noun,y56
transpiration,tran-spi-ra-tion,practice_list,noun,y56
watershed,wa-ter-shed,practice_list,noun,y56
applicable,ap-plic-a-ble,practice_list,adjective,y56
despicable,des-pic-a-ble,practice_list,adjective,y56
disposable,dis-pos-a-ble,practice_list,adjective,y56
divisible,di-vis-i-ble,practice_list,adjective,y56
eligible,el-i-gi-ble,practice_list,adjective,y56
inflexible,in-flex-i-ble,practice_list,adjective,y56
irresponsible,ir-re-spon-si-ble,practice_list,adjective,y56
justifiable,jus-ti-fi-a-ble,practice_list,adjective,y56
permissible,per-mis-si-ble,practice_list,adjective,y56
predictable,pre-dic-ta-ble,practice_list,adjective,y56
preferable,pref-er-a-ble,practice_list,adjective,y56
reversible,re-ver-si-ble,practice_list,adjective,y56
tolerable,tol-er-a-ble,practice_list,adjective,y56
vulnerable,vul-ner-a-ble,practice_list,adjective,y56
compulsory,com-pul-so-ry,practice_list,adjective,y56
evolutionary,ev-o-lu-tion-a-ry,practice_list,adjective,y56
introductory,in-tro-duc-to-ry,practice_list,adjective,y56
mandatory,man-da-to-ry,practice_list,adjective,y56
obligatory,ob-lig-a-to-ry,practice_list,adjective,y56
preparatory,pre-par-a-to-ry,practice_list,adjective,y56
supplementary,sup-ple-men-ta-ry,practice_list,adjective,y56
visionary,vi-sion-a-ry,practice_list,adjective,y56
ceremonial,cer-e-mo-ni-al,practice_list,adjective,y56
commercial,com-mer-cial,practice_list,adjective,y56
controversial,con-tro-ver-sial,practice_list,adjective,y56
environmental,en-vi-ron-men-tal,practice_list,adjective,y56
fundamental,fun-da-men-tal,practice_list,adjective,y56
geographical,ge-o-graph-i-cal,practice_list,adjective,y56
historical,his-tor-i-cal,practice_list,adjective,y56
intellectual,in-tel-lec-tu-al,practice_list,adjective,y56
mathematical,math-e-mat-i-cal,practice_list,adjective,y56
mechanical,me-chan-i-cal,practice_list,adjective,y56
professional,pro-fes-sion-al,practice_list,adjective,y56
proportional,pro-por-tion-al,practice_list,adjective,y56
carnivore,car-ni-vore,practice_list,noun,y56
decomposition,de-com-po-si-tion,practice_list,noun,y56
herbivore,her-bi-vore,practice_list,noun,y56
metamorphosis,met-a-mor-pho-sis,practice_list,noun,y56
omnivore,om-ni-vore,practice_list,noun,y56
scavenger,scav-en-ger,practice_list,noun,y56
topography,to-pog-ra-phy,practice_list,noun,y56
favour,fa-vour,practice_list,noun,y56
labour,la-bour,practice_list,noun,y56
behaviour,be-hav-iour,practice_list,noun,y56
glamour,glam-our,practice_list,noun,y56
flavour,fla-vour,practice_list,noun,y56
humour,hu-mour,practice_list,noun,y56
vapour,va-pour,practice_list,noun,y56
armour,ar-mour,practice_list,noun,y56
clamour,cla-mour,practice_list,noun,y56
harbour,har-bour,practice_list,noun,y56
odour,o-dour,practice_list,noun,y56
rumour,ru-mour,practice_list,noun,y56
savour,sa-vour,practice_list,verb,y56
tumour,tu-mour,practice_list,noun,y56
vigour,vi-gour,practice_list,noun,y56
symphony,sym-pho-ny,practice_list,noun,y56
philosophy,phi-los-o-phy,practice_list,noun,y56
technology,tech-nol-o-gy,practice_list,noun,y56
mythology,my-thol-o-gy,practice_list,noun,y56
chronology,chro-nol-o-gy,practice_list,noun,y56
bibliography,bib-li-og-ra-phy,practice_list,noun,y56
thermometer,ther-mom-e-ter,practice_list,noun,y56
diameter,di-am-e-ter,practice_list,noun,y56
polygon,pol-y-gon,practice_list,noun,y56
chauffeur,chauf-feur,practice_list,noun,y56
ballet,bal-let,practice_list,noun,y56
bouquet,bou-quet,practice_list,noun,y56
crochet,cro-chet,practice_list,noun,y56
debris,de-bris,practice_list,noun,y56
critique,cri-tique,practice_list,noun,y56
naive,na-ive,practice_list,adjective,y56
niche,niche,practice_list,noun,y56
regime,re-gime,practice_list,noun,y56
silhouette,sil-hou-ette,practice_list,noun,y56
resume,re-sume,practice_list,verb,y56
brochure,bro-chure,practice_list,noun,y56
fiancé,fi-an-cé,practice_list,noun,y56
ache,ache,phonics,noun/verb,y3
anchor,an-chor,phonics,noun/verb,y3
chemist,chem-ist,phonics,noun,y3
chorus,cho-rus,phonics,noun,y3
mechanic,me-chan-ic,phonics,noun,y3
monarch,mon-arch,phonics,noun,y3
scheme,scheme,phonics,noun/verb,y3
eighty,eigh-ty,phonics,number,y3
freight,freight,phonics,noun,y3
reindeer,rein-deer,phonics,noun,y3
sleigh,sleigh,phonics,noun,y3
weigh,weigh,phonics,verb,y3
crescent,cres-cent,phonics,noun/adjective,y3
scenery,sce-ne-ry,phonics,noun,y3
science,sci-ence,phonics,noun,y3
cygnet,cyg-net,phonics,noun,y3
cylinder,cyl-in-der,phonics,noun,y3
cymbal,cym-bal,phonics,noun,y3
gym,gym,phonics,noun,y3
gymnast,gym-nast,phonics,noun,y3
hymn,hymn,phonics,noun,y3
lynx,lynx,phonics,noun,y3
myth,myth,phonics,noun,y3
gnarl,gnarl,phonics,verb/noun,y3
knead,knead,phonics,verb,y3
microbe,mi-crobe,etymology,noun,y3
microchip,mi-cro-chip,etymology,noun,y3
microphone,mi-cro-phone,etymology,noun,y3
microwave,mi-cro-wave,etymology,noun/verb,y3
scope,scope,etymology,noun,y3
horoscope,ho-ro-scope,etymology,noun,y3
kaleidoscope,ka-lei-do-scope,etymology,noun,y3
periscope,per-i-scope,etymology,noun,y3
stethoscope,steth-o-scope,etymology,noun,y3
photogenic,pho-to-gen-ic,etymology,adjective,y3
photography,pho-tog-ra-phy,etymology,noun,y3
photon,pho-ton,etymology,noun,y3
telecast,tele-cast,etymology,noun/verb,y3
telecommunications,tel-e-com-mu-ni-ca-tions,etymology,noun,y3
telegram,tel-e-gram,etymology,noun,y3
telepath,tel-e-path,etymology,noun,y3
teleport,tel-e-port,etymology,verb/noun,y3
automate,au-to-mate,etymology,verb,y3
autonomous,au-ton-o-mous,etymology,adjective,y3
autoplay,au-to-play,etymology,noun/verb,y3
autopsy,au-top-sy,etymology,noun,y3
autosave,au-to-save,etymology,noun/verb,y3
autumnal,au-tum-nal,etymology,adjective,y3
anticlimax,an-ti-cli-max,etymology,noun,y3
superb,su-perb,etymology,adjective,y3
supersonic,su-per-son-ic,etymology,adjective,y3
supplement,sup-ple-ment,etymology,noun/verb,y3
surveillance,sur-veil-lance,etymology,noun,y3
react,re-act,morphology,verb,y3
recall,re-call,morphology,verb/noun,y3
receipt,re-ceipt,etymology,noun,y3
recycle,re-cy-cle,morphology,verb,y3
reduce,re-duce,morphology,verb,y3
refresh,re-fresh,morphology,verb,y3
reopen,re-o-pen,morphology,verb,y3
repeat,re-peat,morphology,verb/noun,y3
replace,re-place,morphology,verb,y3
review,re-view,morphology,noun/verb,y3
rewind,re-wind,morphology,verb/noun,y3
busily,bus-i-ly,morphology,adverb,y3
clumsily,clum-si-ly,morphology,adverb,y3
comfortably,com-fort-ab-ly,morphology,adverb,y3
curiously,cu-ri-ous-ly,morphology,adverb,y3
efficiently,ef-fi-cient-ly,morphology,adverb,y3
fortunately,for-tu-nate-ly,morphology,adverb,y3
furiously,fu-ri-ous-ly,morphology,adverb,y3
greedily,greed-i-ly,morphology,adverb,y3
hungrily,hun-gri-ly,morphology,adverb,y3
painfully,pain-ful-ly,morphology,adverb,y3
activity,ac-tiv-i-ty,curriculum,noun,y3
actor,ac-tor,curriculum,noun,y3
auction,auc-tion,curriculum,noun/verb,y3
background,back-ground,curriculum,noun,y3
basketball,bas-ket-ball,curriculum,noun,y3
belief,be-lief,curriculum,noun,y3
bookshelf,book-shelf,curriculum,noun,y3
designate,des-ig-nate,curriculum,verb/adjective,y3
disciple,dis-ci-ple,curriculum,noun,y3
discipline,dis-ci-pline,curriculum,noun/verb,y3
fabulous,fab-u-lous,curriculum,adjective,y3
flourish,flour-ish,curriculum,verb/noun,y3
insignificant,in-sig-nif-i-cant,curriculum,adjective,y3
nourish,nour-ish,curriculum,verb,y3
obey,o-bey,curriculum,verb,y3
prefix,pre-fix,curriculum,noun,y3
preposition,prep-o-si-tion,curriculum,noun,y3
presentation,pres-en-ta-tion,curriculum,noun,y3
rainbow,rain-bow,curriculum,noun,y3
subtitle,sub-ti-tle,curriculum,noun/verb,y3
sunshine,sun-shine,curriculum,noun,y3
antique,an-tique,morphology,noun/adjective,y34
boutique,bou-tique,morphology,noun,y34
fatigue,fa-tigue,morphology,noun/verb,y34
grotesque,gro-tesque,morphology,adjective,y34
intrigue,in-trigue,morphology,noun/verb,y34
league,league,morphology,noun,y34
mosque,mosque,morphology,noun,y34
mystique,mys-tique,morphology,noun,y34
plaque,plaque,morphology,noun,y34
unique,u-nique,morphology,adjective,y34
aquarium,a-quar-i-um,morphology,noun,y34
aquatic,a-quat-ic,morphology,adjective,y34
aqueous,a-que-ous,morphology,adjective,y34
aquifer,aq-ui-fer,morphology,noun,y34
terrain,ter-rain,morphology,noun,y34
terrarium,ter-rar-i-um,morphology,noun,y34
terrestrial,ter-res-tri-al,morphology,adjective,y34
territory,ter-ri-to-ry,morphology,noun,y34
subterranean,sub-ter-ra-ne-an,morphology,adjective,y34
terrace,ter-race,morphology,noun,y34
mediterranean,med-i-ter-ra-ne-an,morphology,adjective,y34
extraterrestrial,ex-tra-ter-res-tri-al,morphology,adjective/noun,y34
illegal,il-le-gal,morphology,adjective,y34
illegible,il-leg-i-ble,morphology,adjective,y34
illogical,il-log-i-cal,morphology,adjective,y34
immature,im-ma-ture,morphology,adjective,y34
immovable,im-mov-a-ble,morphology,adjective,y34
impatient,im-pa-tient,morphology,adjective,y34
imperfect,im-per-fect,morphology,adjective,y34
inaccurate,in-ac-cu-rate,morphology,adjective,y34
inactive,in-ac-tive,morphology,adjective,y34
incomplete,in-com-plete,morphology,adjective,y34
incorrect,in-cor-rect,morphology,adjective,y34
indifferent,in-dif-fer-ent,morphology,adjective,y34
irregular,ir-reg-u-lar,morphology,adjective,y34
adorable,a-dor-a-ble,morphology,adjective,y34
affordable,af-ford-a-ble,morphology,adjective,y34
compatible,com-pat-i-ble,morphology,adjective,y34
comprehensible,com-pre-hen-si-ble,morphology,adjective,y34
contemptible,con-tempt-i-ble,morphology,adjective,y34
credible,cred-i-ble,morphology,adjective,y34
dependable,de-pend-a-ble,morphology,adjective,y34
desirable,de-sir-a-ble,morphology,adjective,y34
edible,ed-i-ble,morphology,adjective,y34
fashionable,fash-ion-a-ble,morphology,adjective,y34
memorable,mem-or-a-ble,morphology,adjective,y34
peaceable,peace-a-ble,morphology,adjective,y34
portable,port-a-ble,morphology,adjective,y34
reasonable,rea-son-a-ble,morphology,adjective,y34
replaceable,re-place-a-ble,morphology,adjective,y34
serviceable,ser-vice-a-ble,morphology,adjective,y34
traceable,trace-a-ble,morphology,adjective,y34
abundant,a-bun-dant,morphology,adjective,y34
advantageous,ad-van-ta-geous,morphology,adjective,y34
atrocious,a-tro-cious,morphology,adjective,y34
clamorous,clam-or-ous,morphology,adjective,y34
disadvantageous,dis-ad-van-ta-geous,morphology,adjective,y34
laborious,la-bo-ri-ous,morphology,adjective,y34
malicious,ma-li-cious,morphology,adjective,y34
murderous,mur-der-ous,morphology,adjective,y34
odorous,o-dor-ous,morphology,adjective,y34
rancorous,ran-cor-ous,morphology,adjective,y34
tumorous,tu-mor-ous,morphology,adjective,y34
uproarious,up-roar-i-ous,morphology,adjective,y34
valorous,val-or-ous,morphology,adjective,y34
vaporous,va-por-ous,morphology,adjective,y34
adorably,a-dor-ab-ly,morphology,adverb,y34
automatically,au-to-mat-ic-al-ly,morphology,adverb,y34
basically,ba-sic-al-ly,morphology,adverb,y34
considerably,con-sid-er-ab-ly,morphology,adverb,y34
credibly,cred-i-bly,morphology,adverb,y34
dramatically,dra-mat-ic-al-ly,morphology,adverb,y34
electrically,e-lec-tri-cal-ly,morphology,adverb,y34
electronically,e-lec-tron-ic-al-ly,morphology,adverb,y34
flexibly,flex-i-bly,morphology,adverb,y34
forcibly,forc-i-bly,morphology,adverb,y34
frantically,fran-tic-al-ly,morphology,adverb,y34
heroically,he-ro-ic-al-ly,morphology,adverb,y34
historically,his-tor-ic-al-ly,morphology,adverb,y34
horribly,hor-ri-bly,morphology,adverb,y34
incredibly,in-cred-i-bly,morphology,adverb,y34
invisibly,in-vis-i-bly,morphology,adverb,y34
magically,mag-ic-al-ly,morphology,adverb,y34
mechanically,me-chan-ic-al-ly,morphology,adverb,y34
notably,no-ta-bly,morphology,adverb,y34
physically,phys-ic-al-ly,morphology,adverb,y34
reasonably,rea-son-ab-ly,morphology,adverb,y34
sensibly,sen-si-bly,morphology,adverb,y34
statistically,sta-tis-tic-al-ly,morphology,adverb,y34
typically,typ-ic-al-ly,morphology,adverb,y34
appointment,ap-point-ment,morphology,noun,y34
atonement,a-tone-ment,morphology,noun,y34
attraction,at-trac-tion,morphology,noun,y34
commission,com-mis-sion,morphology,noun/verb,y34
commitment,com-mit-ment,morphology,noun,y34
construction,con-struc-tion,morphology,noun,y34
correspondence,cor-re-spond-ence,morphology,noun,y34
destruction,de-struc-tion,morphology,noun,y34
distribution,dis-tri-bu-tion,morphology,noun,y34
emission,e-mis-sion,morphology,noun,y34
encouragement,en-cour-age-ment,morphology,noun,y34
entertainment,en-ter-tain-ment,morphology,noun,y34
formation,for-ma-tion,morphology,noun,y34
format,for-mat,morphology,noun/verb,y34
introduction,in-tro-duc-tion,morphology,noun,y34
measurement,meas-ure-ment,morphology,noun,y34
omission,o-mis-sion,morphology,noun,y34
production,pro-duc-tion,morphology,noun,y34
reduction,re-duc-tion,morphology,noun,y34
reinforcement,re-in-force-ment,morphology,noun,y34
requirement,re-quire-ment,morphology,noun,y34
tournament,tour-na-ment,morphology,noun,y34
contradict,con-tra-dict,morphology,verb,y34
dictate,dic-tate,morphology,verb/noun,y34
dictation,dic-ta-tion,morphology,noun,y34
verdict,ver-dict,morphology,noun,y34
inform,in-form,morphology,verb,y34
transport,trans-port,morphology,noun/verb,y34
transfer,trans-fer,morphology,verb/noun,y34
transference,trans-fer-ence,morphology,noun,y34
deport,de-port,morphology,verb,y34
dedicate,ded-i-cate,morphology,verb,y34
decent,de-cent,morphology,adjective,y34
defence,de-fence,morphology,noun,y34
deference,def-er-ence,morphology,noun,y34
department,de-part-ment,morphology,noun,y34
beneficial,ben-e-fi-cial,morphology,adjective,y34
bridal,bri-dal,morphology,adjective,y34
bridle,bri-dle,morphology,noun/verb,y34
catalogue,cat-a-logue,morphology,noun/verb,y34
conference,con-fer-ence,morphology,noun,y34
credential,cre-den-tial,morphology,noun,y34
influence,in-flu-ence,morphology,noun/verb,y34
influential,in-flu-en-tial,morphology,adjective,y34
interference,in-ter-fer-ence,morphology,noun,y34
licence,li-cence,morphology,noun,y34
license,li-cense,morphology,verb,y34
misguide,mis-guide,morphology,verb,y34
misprint,mis-print,morphology,noun/verb,y34
partial,par-tial,morphology,adjective,y34
persistence,per-sis-tence,morphology,noun,y34
referee,ref-er-ee,morphology,noun/verb,y34
reference,ref-er-ence,morphology,noun,y34
tolerant,tol-er-ant,morphology,adjective,y34
formal,for-mal,morphology,adjective,y34
ecology,e-col-o-gy,morphology,noun,y56
geology,ge-ol-o-gy,morphology,noun,y56
meteorology,me-te-or-ol-o-gy,morphology,noun,y56
sociology,so-ci-ol-o-gy,morphology,noun,y56
astronomy,as-tron-o-my,morphology,noun,y56
archaeology,ar-chae-ol-o-gy,morphology,noun,y56
zoology,zo-ol-o-gy,morphology,noun,y56
terminology,ter-mi-nol-o-gy,morphology,noun,y56
calligraphy,cal-lig-ra-phy,morphology,noun,y56
cartography,car-tog-ra-phy,morphology,noun,y56
choreography,cho-re-og-ra-phy,morphology,noun,y56
ethnography,eth-nog-ra-phy,morphology,noun,y56
orthography,or-thog-ra-phy,morphology,noun,y56
typography,ty-pog-ra-phy,morphology,noun,y56
barometer,ba-rom-e-ter,morphology,noun,y56
chronometer,chro-nom-e-ter,morphology,noun,y56
speedometer,speed-om-e-ter,morphology,noun,y56
geometry,ge-om-e-try,morphology,noun,y56
parameter,pa-ram-e-ter,morphology,noun,y56
circumscribe,cir-cum-scribe,morphology,verb,y56
circumstance,cir-cum-stance,morphology,noun,y56
circumvent,cir-cum-vent,morphology,verb,y56
ascribe,as-cribe,morphology,verb,y56
conscript,con-script,morphology,noun/verb,y56
inscription,in-scrip-tion,morphology,noun,y56
manuscript,man-u-script,morphology,noun,y56
postscript,post-script,morphology,noun,y56
prescribe,pre-scribe,morphology,verb,y56
subscribe,sub-scribe,morphology,verb,y56
transcript,tran-script,morphology,noun,y56
activate,ac-ti-vate,morphology,verb,y56
clarify,clar-i-fy,morphology,verb,y56
classify,clas-si-fy,morphology,verb,y56
dignify,dig-ni-fy,morphology,verb,y56
diversify,di-ver-si-fy,morphology,verb,y56
exemplify,ex-em-pli-fy,morphology,verb,y56
glorify,glo-ri-fy,morphology,verb,y56
horrify,hor-ri-fy,morphology,verb,y56
intensify,in-ten-si-fy,morphology,verb,y56
magnify,mag-ni-fy,morphology,verb,y56
modify,mod-i-fy,morphology,verb,y56
rectify,rec-ti-fy,morphology,verb,y56
signify,sig-ni-fy,morphology,verb,y56
simplify,sim-pli-fy,morphology,verb,y56
testify,tes-ti-fy,morphology,verb,y56
overdue,o-ver-due,morphology,adjective,y56
overlap,o-ver-lap,morphology,verb/noun,y56
overrule,o-ver-rule,morphology,verb,y56
overwhelm,o-ver-whelm,morphology,verb,y56
underrate,un-der-rate,morphology,verb,y56
undertake,un-der-take,morphology,verb,y56
undervalue,un-der-val-ue,morphology,verb,y56
underwhelm,un-der-whelm,morphology,verb,y56
counteract,coun-ter-act,morphology,verb,y56
abundance,a-bun-dance,morphology,noun,y56
brilliance,bril-li-ance,morphology,noun,y56
competence,com-pe-tence,morphology,noun,y56
complacency,com-pla-cen-cy,morphology,noun,y56
compliance,com-pli-ance,morphology,noun,y56
defiance,de-fi-ance,morphology,noun,y56
diligence,dil-i-gence,morphology,noun,y56
discrepancy,dis-crep-an-cy,morphology,noun,y56
disturbance,dis-turb-ance,morphology,noun,y56
eloquence,el-o-quence,morphology,noun,y56
extravagance,ex-trav-a-gance,morphology,noun,y56
grievance,griev-ance,morphology,noun,y56
impatience,im-pa-tience,morphology,noun,y56
negligence,neg-li-gence,morphology,noun,y56
prominence,prom-i-nence,morphology,noun,y56
relevance,rel-e-vance,morphology,noun,y56
biennial,bi-en-ni-al,morphology,adjective/noun,y56
bilingual,bi-lin-gual,morphology,adjective,y56
tricycle,tri-cy-cle,morphology,noun,y56
unicycle,u-ni-cy-cle,morphology,noun,y56
pentagon,pen-ta-gon,morphology,noun,y56
quadrant,quad-rant,morphology,noun,y56
decade,dec-ade,morphology,noun,y56
decimal,dec-i-mal,morphology,adjective/noun,y56
demographic,dem-o-graph-ic,morphology,noun/adjective,y56
advertise,ad-ver-tise,morphology,verb,y56
apologise,a-pol-o-gise,morphology,verb,y56
characterise,char-ac-ter-ise,morphology,verb,y56
memorise,mem-o-rise,morphology,verb,y56
merchandise,mer-chan-dise,morphology,noun/verb,y56
modernise,mod-ern-ise,morphology,verb,y56
organise,or-gan-ise,morphology,verb,y56
revise,re-vise,morphology,verb,y56
specialise,spe-cial-ise,morphology,verb,y56
sympathise,sym-pa-thise,morphology,verb,y56
visualise,vi-su-al-ise,morphology,verb,y56
fallible,fal-li-ble,morphology,adjective,y56
identifiable,i-den-ti-fi-a-ble,morphology,adjective,y56
indispensable,in-dis-pen-sa-ble,morphology,adjective,y56
inseparable,in-sep-a-ra-ble,morphology,adjective,y56
negligible,neg-li-gi-ble,morphology,adjective,y56
advise,ad-vise,morphology,verb,y56
devise,de-vise,morphology,verb,y56
device,de-vice,morphology,noun,y56
prophecy,proph-e-cy,morphology,noun,y56
prophesy,proph-e-sy,morphology,verb,y56
assign,as-sign,morphology,verb,y56
consign,con-sign,morphology,verb,y56
signing,sign-ing,morphology,noun/verb,y56
construct,con-struct,morphology,verb,y56
instruct,in-struct,morphology,verb,y56
obstruct,ob-struct,morphology,verb,y56
restructure,re-struc-ture,morphology,verb,y56
disrupt,dis-rupt,morphology,verb,y56
corrupt,cor-rupt,morphology,verb/adjective,y56
bankrupt,bank-rupt,morphology,adjective/noun/verb,y56
expulsion,ex-pul-sion,morphology,noun,y56
exploitation,ex-ploi-ta-tion,morphology,noun,y56
hallucination,hal-lu-ci-na-tion,morphology,noun,y56
impersonation,im-per-son-a-tion,morphology,noun,y56
implementation,im-ple-men-ta-tion,morphology,noun,y56
interrogation,in-ter-ro-ga-tion,morphology,noun,y56
intimidation,in-tim-i-da-tion,morphology,noun,y56
manipulation,ma-nip-u-la-tion,morphology,noun,y56
procrastination,pro-cras-ti-na-tion,morphology,noun,y56
provision,pro-vi-sion,morphology,noun,y56
supervision,su-per-vi-sion,morphology,noun,y56
commemoration,com-mem-o-ra-tion,morphology,noun,y56
communication,com-mu-ni-ca-tion,morphology,noun,y56
collaboration,col-lab-o-ra-tion,morphology,noun,y56
characterisation,char-ac-ter-i-sa-tion,morphology,noun,y56
enact,en-act,morphology,verb,y56
endeavour,en-deav-our,morphology,noun/verb,y56
enterprise,en-ter-prise,morphology,noun,y56
jewellery,jew-el-ler-y,morphology,noun,y56
buffet,buf-fet,morphology,noun/verb,y56
caffeine,caf-feine,morphology,noun,y56
conceit,con-ceit,morphology,noun,y56
deceit,de-ceit,morphology,noun,y56
protein,pro-tein,morphology,noun,y56
fiancee,fi-an-cee,morphology,noun,y56
saxophone,sax-o-phone,morphology,noun,y56
xylophone,xy-lo-phone,morphology,noun,y56
visor,vi-sor,morphology,noun,y56
vista,vis-ta,morphology,noun,y56
visual,vi-su-al,morphology,adjective,y56
otherwise,oth-er-wise,morphology,adverb/conjunction,y56
inevitably,in-ev-i-ta-bly,morphology,adverb,y56
deposit,de-pos-it,morphology,noun/verb,y56
decelerate,de-cel-er-ate,morphology,verb,y56
decompose,de-com-pose,morphology,verb,y56
decrease,de-crease,morphology,verb/noun,y56
degrade,de-grade,morphology,verb,y56
dehydrate,de-hy-drate,morphology,verb,y56
demolish,de-mol-ish,morphology,verb,y56
correspondent,cor-re-spond-ent,morphology,noun,y56
millennium,mil-len-ni-um,morphology,noun,y56
benevolent,be-nev-o-lent,morphology,adjective,y56
theatre,the-a-tre,morphology,noun,y56
transaction,trans-ac-tion,morphology,noun,y56
audio,au-di-o,etymology,noun/adjective,y56
audit,au-dit,etymology,noun/verb,y56
audition,au-di-tion,etymology,noun/verb,y56
auditorium,au-di-to-ri-um,etymology,noun,y56
lucid,lu-cid,etymology,adjective,y56
lucidity,lu-cid-i-ty,etymology,noun,y56
lustrous,lus-trous,etymology,adjective,y56
lux,lux,etymology,noun,y56
translucent,trans-lu-cent,etymology,adjective,y56
translucence,trans-lu-cence,etymology,noun,y56
pellucid,pel-lu-cid,etymology,adjective,y56
illumination,il-lu-mi-na-tion,etymology,noun,y56
bioluminescence,bi-o-lu-mi-nes-cence,etymology,noun,y56
photoluminescence,pho-to-lu-mi-nes-cence,etymology,noun,y56
annual,an-nu-al,etymology,adjective,y56
anniversary,an-ni-ver-sa-ry,etymology,noun,y56
biannual,bi-an-nu-al,etymology,adjective,y56
centenary,cen-te-na-ry,etymology,noun,y56
bicentenary,bi-cen-te-na-ry,etymology,noun,y56
perennial,per-en-ni-al,etymology,adjective/noun,y56
temporal,tem-po-ral,etymology,adjective,y56
anachronism,a-nach-ro-nism,etymology,noun,y56
airport,air-port,etymology,noun,y56
passport,pass-port,etymology,noun,y56
porter,por-ter,etymology,noun,y56
portfolio,port-fo-li-o,etymology,noun,y56
align,a-lign,etymology,verb,y56
indicate,in-di-cate,etymology,verb,y56
intersect,in-ter-sect,etymology,verb,y56
intervene,in-ter-vene,etymology,verb,y56
obtain,ob-tain,etymology,verb,y56
establish,es-tab-lish,etymology,verb,y56
commence,com-mence,etymology,verb,y56
administration,ad-min-is-tra-tion,etymology,noun,y56
inflammation,in-flam-ma-tion,etymology,noun,y56
suppression,sup-pres-sion,etymology,noun,y56
introvert,in-tro-vert,etymology,noun/adjective,y56
extrovert,ex-tro-vert,etymology,noun/adjective,y56
contemporary,con-tem-po-ra-ry,etymology,adjective/noun,y56
companion,com-pan-ion,etymology,noun,y56
enthusiasm,en-thu-si-asm,etymology,noun,y56
elicit,e-lic-it,etymology,verb,y56
illicit,il-lic-it,etymology,adjective,y56
elucidate,e-lu-ci-date,etymology,verb,y56
gossip,gos-sip,etymology,noun/verb,y56
rapport,rap-port,etymology,noun,y56
regarding,re-gard-ing,etymology,preposition,y56
synchronise,syn-chro-nise,etymology,verb,y56
thermostat,ther-mo-stat,etymology,noun,y56
microscopic,mi-cro-scop-ic,etymology,adjective,y56
physiology,phys-i-ol-o-gy,etymology,noun,y56
metabolism,me-tab-o-lism,etymology,noun,y56
malaria,ma-la-ri-a,etymology,noun,y56
mosquito,mos-qui-to,etymology,noun,y56
algebra,al-ge-bra,etymology,noun,y56
quadrilateral,quad-ri-lat-er-al,etymology,noun/adjective,y56
percent,per-cent,etymology,noun,y56
trillion,tril-lion,etymology,noun,y56
circumflex,cir-cum-flex,etymology,noun,y56
clairvoyant,clair-voy-ant,etymology,noun/adjective,y56
counterfeit,coun-ter-feit,etymology,adjective/noun/verb,y56
counterpart,coun-ter-part,etymology,noun,y56
counterproductive,coun-ter-pro-duc-tive,etymology,adjective,y56
contraception,con-tra-cep-tion,etymology,noun,y56
posthumous,pos-thu-mous,etymology,adjective,y56
assassin,as-sas-sin,etymology,noun,y56
assassination,as-sas-si-na-tion,etymology,noun,y56
beige,beige,etymology,adjective/noun,y56
bungalow,bun-ga-low,etymology,noun,y56
kayak,kay-ak,etymology,noun,y56
loot,loot,etymology,noun/verb,y56
pyjamas,py-ja-mas,etymology,noun,y56
safari,sa-fa-ri,etymology,noun,y56
salary,sal-a-ry,etymology,noun,y56
shampoo,sham-poo,etymology,noun/verb,y56
thug,thug,etymology,noun,y56
yoghurt,yog-hurt,etymology,noun,y56
wrangle,wran-gle,etymology,verb/noun,y56
forfeit,for-feit,etymology,verb/noun,y56
feisty,feis-ty,etymology,adjective,y56
disaster,dis-as-ter,etymology,noun,y56
idle,i-dle,etymology,adjective/verb,y56
idol,i-dol,etymology,noun,y56
heir,heir,etymology,noun,y56
hazard,haz-ard,etymology,noun/verb,y56
